0.00000209	0.000001	4.4	    0.1
0.00000229	0.000001	4.85	0.1
0.00000249	0.000001	5.25	0.1
0.00000269	0.000001	5.6	    0.1
0.00000289	0.000001	5.92	0.1
0.00000329	0.000001	6.48	0.1
0.00000389	0.000001	7.13	0.1
0.00000409	0.000001	7.32	0.1
0.00000469	0.000001	7.77	0.1
0.00000489	0.000001	7.92	0.1
0.00000549	0.000001	8.24	0.1
